,CountyName,Year,Hogs,Beef Cattle,Milk Cattle,Other Cattle
4308,POLK,2020,0.0,2800.0,0.0,8400.0
4309,POLK,2021,0.0,2700.0,0.0,8000.0
4310,POLK,2022,0.0,2800.0,0.0,8400.0
4311,POLK,2023,0.0,2700.0,0.0,7900.0
4312,POTTAWATTAMIE,1968,217000.0,17500.0,3000.0,175000.0
4313,POTTAWATTAMIE,1969,191000.0,18300.0,2700.0,183000.0
4314,POTTAWATTAMIE,1970,220000.0,17800.0,2300.0,186000.0
4315,POTTAWATTAMIE,1971,193000.0,20000.0,2100.0,195000.0
4316,POTTAWATTAMIE,1972,182000.0,24200.0,2000.0,211000.0
4317,POTTAWATTAMIE,1973,173000.0,24500.0,2000.0,213300.0
4318,POTTAWATTAMIE,1974,154000.0,25100.0,1800.0,203800.0
4319,POTTAWATTAMIE,1975,142500.0,25400.0,1350.0,206700.0
4320,POTTAWATTAMIE,1976,157500.0,26450.0,1500.0,188600.0
4321,POTTAWATTAMIE,1977,173800.0,0.0,0.0,0.0
4322,POTTAWATTAMIE,1978,170000.0,25300.0,1500.0,184500.0
4323,POTTAWATTAMIE,1979,185000.0,25000.0,1200.0,160000.0
4324,POTTAWATTAMIE,1980,190000.0,24000.0,1200.0,145000.0
4325,POTTAWATTAMIE,1981,0.0,26400.0,1200.0,145900.0
4326,POTTAWATTAMIE,1982,160000.0,25500.0,1100.0,133100.0
4327,POTTAWATTAMIE,1983,155000.0,22400.0,1100.0,124000.0
4328,POTTAWATTAMIE,1984,140000.0,21800.0,900.0,110000.0
4329,POTTAWATTAMIE,1985,138000.0,20400.0,800.0,101000.0
4330,POTTAWATTAMIE,1986,131000.0,18500.0,800.0,87000.0
4331,POTTAWATTAMIE,1987,140000.0,18600.0,600.0,85000.0
4332,POTTAWATTAMIE,1988,149000.0,20500.0,600.0,76000.0
4333,POTTAWATTAMIE,1989,160000.0,21300.0,700.0,86000.0
4334,POTTAWATTAMIE,1990,0.0,20500.0,600.0,87000.0
4335,POTTAWATTAMIE,1991,0.0,0.0,0.0,0.0
4336,POTTAWATTAMIE,1992,0.0,0.0,0.0,0.0
4337,POTTAWATTAMIE,1993,0.0,0.0,0.0,0.0
4338,POTTAWATTAMIE,1994,0.0,0.0,0.0,0.0
4339,POTTAWATTAMIE,1995,0.0,0.0,0.0,0.0
4340,POTTAWATTAMIE,1996,0.0,0.0,0.0,0.0
4341,POTTAWATTAMIE,1997,85953.0,16237.0,315.0,66184.0
4342,POTTAWATTAMIE,1998,0.0,0.0,0.0,0.0
4343,POTTAWATTAMIE,1999,0.0,0.0,0.0,0.0
4344,POTTAWATTAMIE,2000,0.0,0.0,0.0,0.0
4345,POTTAWATTAMIE,2001,0.0,16000.0,0.0,62100.0
4346,POTTAWATTAMIE,2002,55626.0,16500.0,,68000.0
4347,POTTAWATTAMIE,2003,0.0,15000.0,0.0,63500.0
4348,POTTAWATTAMIE,2004,0.0,14000.0,0.0,64500.0
4349,POTTAWATTAMIE,2005,0.0,14000.0,0.0,75000.0
4350,POTTAWATTAMIE,2006,0.0,14000.0,0.0,81000.0
4351,POTTAWATTAMIE,2007,64746.0,16000.0,,83000.0
4352,POTTAWATTAMIE,2008,67000.0,0.0,0.0,81000.0
4353,POTTAWATTAMIE,2009,0.0,0.0,0.0,80000.0
4354,POTTAWATTAMIE,2010,0.0,0.0,0.0,79000.0
4355,POTTAWATTAMIE,2011,0.0,0.0,0.0,79000.0
4356,POTTAWATTAMIE,2012,82575.0,,,69000.0
4357,POTTAWATTAMIE,2013,0.0,0.0,0.0,57000.0
4358,POTTAWATTAMIE,2014,0.0,0.0,0.0,55000.0
4359,POTTAWATTAMIE,2015,0.0,0.0,0.0,60000.0
4360,POTTAWATTAMIE,2016,0.0,0.0,0.0,68000.0
4361,POTTAWATTAMIE,2017,86266.0,,,69000.0
4362,POTTAWATTAMIE,2018,0.0,0.0,0.0,74000.0
4363,POTTAWATTAMIE,2019,0.0,0.0,0.0,73000.0
4364,POTTAWATTAMIE,2020,0.0,0.0,0.0,71000.0
4365,POTTAWATTAMIE,2021,0.0,0.0,0.0,69000.0
4366,POTTAWATTAMIE,2022,0.0,0.0,0.0,72000.0
4367,POTTAWATTAMIE,2023,0.0,0.0,0.0,68000.0
4368,POWESHIEK,1968,194000.0,26900.0,4000.0,82000.0
4369,POWESHIEK,1969,170000.0,27000.0,3500.0,84500.0
4370,POWESHIEK,1970,200000.0,29200.0,3400.0,84000.0
4371,POWESHIEK,1971,189000.0,29100.0,3300.0,80000.0
4372,POWESHIEK,1972,174000.0,29300.0,3200.0,82000.0
4373,POWESHIEK,1973,176000.0,30000.0,3200.0,79300.0
4374,POWESHIEK,1974,164000.0,28800.0,2400.0,80200.0
4375,POWESHIEK,1975,150400.0,30000.0,2400.0,77600.0
4376,POWESHIEK,1976,173900.0,31850.0,2300.0,91000.0
4377,POWESHIEK,1977,172200.0,0.0,0.0,0.0
4378,POWESHIEK,1978,170000.0,31900.0,2000.0,91000.0
4379,POWESHIEK,1979,180000.0,30000.0,2100.0,84000.0
4380,POWESHIEK,1980,175000.0,32500.0,2000.0,84000.0
4381,POWESHIEK,1981,0.0,33100.0,1800.0,86700.0
4382,POWESHIEK,1982,160000.0,31500.0,1900.0,86500.0
4383,POWESHIEK,1983,155000.0,27200.0,1800.0,81200.0
4384,POWESHIEK,1984,141000.0,23600.0,1500.0,71000.0
4385,POWESHIEK,1985,139000.0,21400.0,1500.0,68000.0
4386,POWESHIEK,1986,118000.0,20800.0,1400.0,63000.0
4387,POWESHIEK,1987,124000.0,20000.0,1300.0,58000.0
4388,POWESHIEK,1988,120000.0,20000.0,1100.0,55000.0
4389,POWESHIEK,1989,121000.0,21400.0,1200.0,56000.0
4390,POWESHIEK,1990,0.0,19700.0,1200.0,56000.0
4391,POWESHIEK,1991,0.0,0.0,0.0,0.0
4392,POWESHIEK,1992,0.0,0.0,0.0,0.0
4393,POWESHIEK,1993,0.0,0.0,0.0,0.0
4394,POWESHIEK,1994,0.0,0.0,0.0,0.0
4395,POWESHIEK,1995,0.0,0.0,0.0,0.0
4396,POWESHIEK,1996,0.0,0.0,0.0,0.0
4397,POWESHIEK,1997,106810.0,15474.0,1091.0,40175.0
4398,POWESHIEK,1998,0.0,0.0,0.0,0.0
4399,POWESHIEK,1999,0.0,0.0,0.0,0.0
4400,POWESHIEK,2000,0.0,0.0,0.0,0.0
4401,POWESHIEK,2001,0.0,15400.0,0.0,43300.0
4402,POWESHIEK,2002,47529.0,15500.0,700.0,43000.0
4403,POWESHIEK,2003,0.0,16000.0,0.0,40500.0
4404,POWESHIEK,2004,0.0,14000.0,0.0,37500.0
4405,POWESHIEK,2005,0.0,12000.0,2200.0,35000.0
4406,POWESHIEK,2006,0.0,13000.0,0.0,34000.0
4407,POWESHIEK,2007,51416.0,13000.0,2300.0,30000.0
4408,POWESHIEK,2008,53000.0,12100.0,700.0,25000.0
4409,POWESHIEK,2009,0.0,11600.0,700.0,24500.0
4410,POWESHIEK,2010,0.0,11200.0,700.0,24000.0
4411,POWESHIEK,2011,0.0,10700.0,600.0,24000.0
4412,POWESHIEK,2012,87330.0,11200.0,600.0,30000.0
4413,POWESHIEK,2013,0.0,0.0,0.0,35000.0
4414,POWESHIEK,2014,0.0,0.0,0.0,33500.0
4415,POWESHIEK,2015,0.0,0.0,0.0,34500.0
4416,POWESHIEK,2016,0.0,0.0,0.0,35000.0
4417,POWESHIEK,2017,91902.0,,,35000.0
4418,POWESHIEK,2018,0.0,0.0,0.0,33500.0
4419,POWESHIEK,2019,0.0,0.0,0.0,33000.0
4420,POWESHIEK,2020,0.0,0.0,0.0,32500.0
4421,POWESHIEK,2021,0.0,0.0,0.0,31000.0
4422,POWESHIEK,2022,0.0,0.0,0.0,32500.0
4423,POWESHIEK,2023,0.0,0.0,0.0,30500.0
4424,RINGGOLD,1968,87000.0,25700.0,2800.0,63000.0
4425,RINGGOLD,1969,79000.0,27300.0,2900.0,65000.0
4426,RINGGOLD,1970,96000.0,29500.0,2800.0,67000.0
4427,RINGGOLD,1971,82000.0,32600.0,2600.0,68000.0
4428,RINGGOLD,1972,77000.0,36000.0,2400.0,75000.0
4429,RINGGOLD,1973,80000.0,36000.0,1900.0,75600.0
4430,RINGGOLD,1974,75000.0,34300.0,1300.0,75800.0
4431,RINGGOLD,1975,67500.0,37200.0,1500.0,80800.0
4432,RINGGOLD,1976,73600.0,41650.0,1200.0,94600.0
4433,RINGGOLD,1977,69900.0,0.0,0.0,0.0
4434,RINGGOLD,1978,76000.0,36500.0,1100.0,88000.0
4435,RINGGOLD,1979,88000.0,36000.0,1200.0,86000.0
4436,RINGGOLD,1980,85000.0,38500.0,1000.0,84000.0
4437,RINGGOLD,1981,0.0,39000.0,1000.0,84800.0
4438,RINGGOLD,1982,60000.0,37200.0,900.0,88800.0
4439,RINGGOLD,1983,60000.0,33000.0,900.0,82500.0
4440,RINGGOLD,1984,54000.0,28100.0,500.0,71000.0
4441,RINGGOLD,1985,54000.0,26700.0,500.0,68000.0
4442,RINGGOLD,1986,55000.0,24000.0,600.0,61000.0
4443,RINGGOLD,1987,58000.0,25000.0,600.0,53000.0
4444,RINGGOLD,1988,58000.0,25500.0,700.0,54000.0
4445,RINGGOLD,1989,50000.0,25300.0,800.0,54000.0
4446,RINGGOLD,1990,0.0,23700.0,800.0,53000.0
4447,RINGGOLD,1991,0.0,0.0,0.0,0.0
4448,RINGGOLD,1992,0.0,0.0,0.0,0.0
4449,RINGGOLD,1993,0.0,0.0,0.0,0.0
4450,RINGGOLD,1994,0.0,0.0,0.0,0.0
4451,RINGGOLD,1995,0.0,0.0,0.0,0.0
4452,RINGGOLD,1996,0.0,0.0,0.0,0.0
4453,RINGGOLD,1997,180713.0,21674.0,242.0,42970.0
4454,RINGGOLD,1998,0.0,0.0,0.0,0.0
4455,RINGGOLD,1999,0.0,0.0,0.0,0.0
4456,RINGGOLD,2000,0.0,0.0,0.0,0.0
4457,RINGGOLD,2001,0.0,20100.0,0.0,47900.0
4458,RINGGOLD,2002,101710.0,20000.0,180.0,48000.0
4459,RINGGOLD,2003,0.0,22000.0,0.0,51000.0
4460,RINGGOLD,2004,0.0,24000.0,0.0,47500.0
4461,RINGGOLD,2005,0.0,23500.0,0.0,49000.0
4462,RINGGOLD,2006,0.0,26000.0,100.0,45000.0
4463,RINGGOLD,2007,83070.0,25500.0,100.0,42000.0
4464,RINGGOLD,2008,85000.0,22500.0,200.0,37500.0
4465,RINGGOLD,2009,0.0,22000.0,200.0,37000.0
4466,RINGGOLD,2010,0.0,21000.0,200.0,36500.0
4467,RINGGOLD,2011,0.0,20000.0,200.0,36500.0
4468,RINGGOLD,2012,96204.0,21000.0,200.0,46000.0
4469,RINGGOLD,2013,0.0,24500.0,100.0,55000.0
4470,RINGGOLD,2014,0.0,23000.0,100.0,53000.0
4471,RINGGOLD,2015,0.0,24000.0,100.0,53000.0
4472,RINGGOLD,2016,0.0,25000.0,100.0,53000.0
4473,RINGGOLD,2017,117977.0,25500.0,100.0,52000.0
4474,RINGGOLD,2018,0.0,27000.0,0.0,52000.0
4475,RINGGOLD,2019,0.0,26500.0,0.0,52000.0
4476,RINGGOLD,2020,0.0,25500.0,0.0,50000.0
4477,RINGGOLD,2021,0.0,25000.0,0.0,48500.0
4478,RINGGOLD,2022,0.0,25500.0,0.0,51000.0
4479,RINGGOLD,2023,0.0,24500.0,0.0,48000.0
4480,SAC,1968,208000.0,13900.0,4300.0,121500.0
4481,SAC,1969,169000.0,14800.0,3900.0,127000.0
4482,SAC,1970,201000.0,14600.0,3600.0,132000.0
4483,SAC,1971,193000.0,18600.0,3400.0,135000.0
4484,SAC,1972,189000.0,19000.0,3400.0,149000.0
4485,SAC,1973,191000.0,19900.0,2800.0,148200.0
4486,SAC,1974,188000.0,20300.0,2400.0,153800.0
4487,SAC,1975,160000.0,18800.0,2400.0,127800.0
4488,SAC,1976,185400.0,17100.0,2550.0,118700.0
4489,SAC,1977,203900.0,0.0,0.0,0.0
4490,SAC,1978,210000.0,16200.0,1700.0,126000.0
4491,SAC,1979,235000.0,15500.0,1600.0,110000.0
4492,SAC,1980,240000.0,16100.0,1800.0,110000.0
4493,SAC,1981,0.0,17700.0,1900.0,118600.0
4494,SAC,1982,215000.0,16700.0,2000.0,99700.0
4495,SAC,1983,235000.0,15000.0,1900.0,92000.0
4496,SAC,1984,225000.0,13700.0,1500.0,76000.0
4497,SAC,1985,225000.0,11500.0,1300.0,61000.0
4498,SAC,1986,208000.0,10000.0,1400.0,61000.0
4499,SAC,1987,229000.0,9000.0,900.0,60000.0
4500,SAC,1988,239000.0,9500.0,1000.0,53000.0
4501,SAC,1989,221000.0,9800.0,900.0,58000.0
4502,SAC,1990,0.0,9800.0,700.0,62000.0
4503,SAC,1991,0.0,0.0,0.0,0.0
4504,SAC,1992,0.0,0.0,0.0,0.0
4505,SAC,1993,0.0,0.0,0.0,0.0
4506,SAC,1994,0.0,0.0,0.0,0.0
4507,SAC,1995,0.0,0.0,0.0,0.0
4508,SAC,1996,0.0,0.0,0.0,0.0
4509,SAC,1997,347451.0,6379.0,732.0,39526.0
4510,SAC,1998,0.0,0.0,0.0,0.0
4511,SAC,1999,0.0,0.0,0.0,0.0
4512,SAC,2000,0.0,0.0,0.0,0.0
4513,SAC,2001,0.0,5000.0,0.0,32300.0
4514,SAC,2002,423912.0,4000.0,355.0,29000.0
4515,SAC,2003,0.0,4500.0,0.0,30500.0
4516,SAC,2004,0.0,4000.0,0.0,36000.0
4517,SAC,2005,0.0,4000.0,0.0,38000.0
4518,SAC,2006,0.0,5000.0,0.0,40000.0
4519,SAC,2007,474104.0,6500.0,788.0,49500.0
4520,SAC,2008,490000.0,7900.0,800.0,69000.0
4521,SAC,2009,0.0,7600.0,800.0,68000.0
4522,SAC,2010,0.0,7300.0,800.0,67000.0
4523,SAC,2011,0.0,7000.0,700.0,67000.0
4524,SAC,2012,432045.0,7300.0,700.0,55000.0
4525,SAC,2013,0.0,0.0,0.0,43000.0
4526,SAC,2014,0.0,0.0,0.0,41500.0
4527,SAC,2015,0.0,0.0,0.0,43000.0
4528,SAC,2016,0.0,0.0,0.0,43500.0
4529,SAC,2017,461600.0,9029.0,441.0,43000.0
4530,SAC,2018,0.0,9100.0,400.0,42000.0
4531,SAC,2019,0.0,8900.0,400.0,41500.0
4532,SAC,2020,0.0,8700.0,400.0,40500.0
4533,SAC,2021,0.0,8300.0,400.0,39000.0
4534,SAC,2022,0.0,8700.0,400.0,40500.0
4535,SAC,2023,0.0,8300.0,500.0,38500.0
4536,SCOTT,1968,214500.0,8400.0,5300.0,62000.0
4537,SCOTT,1969,186000.0,9100.0,4900.0,61000.0
4538,SCOTT,1970,207000.0,9300.0,4500.0,58000.0
4539,SCOTT,1971,189000.0,9800.0,4100.0,56000.0
4540,SCOTT,1972,184000.0,9700.0,4100.0,61000.0
4541,SCOTT,1973,185000.0,9700.0,3900.0,57300.0
4542,SCOTT,1974,177000.0,10000.0,3700.0,57200.0
4543,SCOTT,1975,164300.0,9600.0,4000.0,56100.0
4544,SCOTT,1976,176400.0,10500.0,3400.0,52600.0
4545,SCOTT,1977,175000.0,0.0,0.0,0.0
4546,SCOTT,1978,180000.0,10500.0,3500.0,56400.0
4547,SCOTT,1979,175000.0,9500.0,3400.0,50000.0
4548,SCOTT,1980,165000.0,9500.0,2900.0,46500.0
4549,SCOTT,1981,0.0,9800.0,2900.0,47100.0
4550,SCOTT,1982,160000.0,9400.0,2900.0,43200.0
4551,SCOTT,1983,170000.0,7900.0,2800.0,40000.0
4552,SCOTT,1984,157000.0,7600.0,2700.0,41000.0
4553,SCOTT,1985,144000.0,7300.0,2700.0,41000.0
4554,SCOTT,1986,139000.0,7000.0,2600.0,34000.0
4555,SCOTT,1987,150000.0,7000.0,2500.0,32000.0
4556,SCOTT,1988,144000.0,6600.0,2400.0,31000.0
4557,SCOTT,1989,137000.0,6800.0,2600.0,31000.0
4558,SCOTT,1990,0.0,6600.0,2600.0,31000.0
4559,SCOTT,1991,0.0,0.0,0.0,0.0
4560,SCOTT,1992,0.0,0.0,0.0,0.0
4561,SCOTT,1993,0.0,0.0,0.0,0.0
4562,SCOTT,1994,0.0,0.0,0.0,0.0
4563,SCOTT,1995,0.0,0.0,0.0,0.0
4564,SCOTT,1996,0.0,0.0,0.0,0.0
4565,SCOTT,1997,102675.0,5635.0,844.0,20568.0
4566,SCOTT,1998,0.0,0.0,0.0,0.0
4567,SCOTT,1999,0.0,0.0,0.0,0.0
4568,SCOTT,2000,0.0,0.0,0.0,0.0
4569,SCOTT,2001,0.0,5300.0,900.0,22900.0
4570,SCOTT,2002,104986.0,5000.0,1000.0,20000.0
4571,SCOTT,2003,0.0,5500.0,700.0,20500.0
4572,SCOTT,2004,0.0,5500.0,0.0,19000.0
4573,SCOTT,2005,0.0,5500.0,700.0,20000.0
4574,SCOTT,2006,0.0,5500.0,0.0,22000.0
4575,SCOTT,2007,120704.0,6000.0,1146.0,22000.0
4576,SCOTT,2008,125000.0,6600.0,1100.0,19300.0
4577,SCOTT,2009,0.0,6300.0,1100.0,19000.0
4578,SCOTT,2010,0.0,6100.0,1100.0,18800.0
4579,SCOTT,2011,0.0,5800.0,1100.0,18800.0
4580,SCOTT,2012,168995.0,6100.0,1000.0,18500.0
4581,SCOTT,2013,0.0,6100.0,700.0,18500.0
4582,SCOTT,2014,0.0,5800.0,600.0,17800.0
4583,SCOTT,2015,0.0,5400.0,700.0,18800.0
4584,SCOTT,2016,0.0,5100.0,600.0,19100.0
4585,SCOTT,2017,255837.0,4700.0,600.0,18800.0
4586,SCOTT,2018,0.0,4400.0,500.0,20500.0
4587,SCOTT,2019,0.0,4300.0,500.0,20500.0
4588,SCOTT,2020,0.0,4200.0,500.0,19900.0
4589,SCOTT,2021,0.0,4000.0,500.0,19200.0
4590,SCOTT,2022,0.0,4200.0,500.0,19900.0
4591,SCOTT,2023,0.0,4000.0,500.0,18800.0
4592,SHELBY,1968,206000.0,15800.0,5100.0,114500.0
4593,SHELBY,1969,174000.0,17600.0,4400.0,113000.0
4594,SHELBY,1970,217000.0,19700.0,4300.0,118000.0
4595,SHELBY,1971,210000.0,22100.0,4100.0,120000.0
4596,SHELBY,1972,204000.0,23300.0,4100.0,124000.0
4597,SHELBY,1973,212000.0,24700.0,3400.0,125100.0
4598,SHELBY,1974,183000.0,23600.0,2700.0,115000.0
4599,SHELBY,1975,172800.0,23900.0,2600.0,110900.0
4600,SHELBY,1976,187300.0,26250.0,2100.0,104200.0
4601,SHELBY,1977,204200.0,0.0,0.0,0.0
4602,SHELBY,1978,215000.0,23500.0,1700.0,119000.0
4603,SHELBY,1979,220000.0,22000.0,1500.0,105000.0
4604,SHELBY,1980,230000.0,23100.0,1500.0,105000.0
4605,SHELBY,1981,0.0,23100.0,1500.0,102800.0
4606,SHELBY,1982,190000.0,21700.0,1600.0,105900.0
4607,SHELBY,1983,200000.0,19500.0,1500.0,98000.0
4608,SHELBY,1984,185000.0,19000.0,1300.0,82000.0
4609,SHELBY,1985,173000.0,15500.0,1000.0,67000.0
4610,SHELBY,1986,178000.0,14000.0,1000.0,59000.0
4611,SHELBY,1987,181000.0,13000.0,700.0,56000.0
4612,SHELBY,1988,175000.0,14300.0,700.0,51000.0
4613,SHELBY,1989,153000.0,14600.0,600.0,50000.0
4614,SHELBY,1990,0.0,14100.0,500.0,50000.0
4615,SHELBY,1991,0.0,0.0,0.0,0.0
4616,SHELBY,1992,0.0,0.0,0.0,0.0
4617,SHELBY,1993,0.0,0.0,0.0,0.0
4618,SHELBY,1994,0.0,0.0,0.0,0.0
4619,SHELBY,1995,0.0,0.0,0.0,0.0
4620,SHELBY,1996,0.0,0.0,0.0,0.0
4621,SHELBY,1997,118036.0,11270.0,324.0,41383.0
4622,SHELBY,1998,0.0,0.0,0.0,0.0
4623,SHELBY,1999,0.0,0.0,0.0,0.0
4624,SHELBY,2000,0.0,0.0,0.0,0.0
4625,SHELBY,2001,0.0,10800.0,0.0,36200.0
4626,SHELBY,2002,136368.0,9000.0,104.0,32000.0
4627,SHELBY,2003,0.0,9000.0,0.0,33500.0
4628,SHELBY,2004,0.0,8000.0,200.0,29000.0
4629,SHELBY,2005,0.0,8000.0,0.0,31000.0
4630,SHELBY,2006,0.0,8000.0,0.0,33000.0
4631,SHELBY,2007,128046.0,9500.0,,32000.0
4632,SHELBY,2008,130000.0,0.0,0.0,33500.0
4633,SHELBY,2009,0.0,0.0,0.0,33500.0
4634,SHELBY,2010,0.0,0.0,0.0,33000.0
4635,SHELBY,2011,0.0,0.0,0.0,33000.0
4636,SHELBY,2012,104625.0,,,39000.0
4637,SHELBY,2013,0.0,0.0,0.0,44500.0
4638,SHELBY,2014,0.0,0.0,0.0,43000.0
4639,SHELBY,2015,0.0,0.0,0.0,43500.0
4640,SHELBY,2016,0.0,0.0,0.0,44000.0
4641,SHELBY,2017,119690.0,,,43500.0
4642,SHELBY,2018,0.0,0.0,0.0,40000.0
4643,SHELBY,2019,0.0,0.0,0.0,39500.0
4644,SHELBY,2020,0.0,0.0,0.0,38500.0
4645,SHELBY,2021,0.0,0.0,0.0,37000.0
4646,SHELBY,2022,0.0,0.0,0.0,38500.0
4647,SHELBY,2023,0.0,0.0,0.0,36500.0
4648,SIOUX,1968,305500.0,5000.0,15800.0,196000.0
4649,SIOUX,1969,259000.0,6000.0,15000.0,205500.0
4650,SIOUX,1970,308000.0,5600.0,14400.0,219000.0
4651,SIOUX,1971,310000.0,6700.0,14200.0,224000.0
4652,SIOUX,1972,305000.0,8200.0,14400.0,252000.0
4653,SIOUX,1973,322000.0,9500.0,14800.0,271700.0
4654,SIOUX,1974,304000.0,10800.0,14900.0,295300.0
4655,SIOUX,1975,313600.0,11200.0,14700.0,289600.0
4656,SIOUX,1976,342600.0,11650.0,14300.0,252200.0
4657,SIOUX,1977,357800.0,10900.0,13400.0,283200.0
4658,SIOUX,1978,390000.0,9800.0,13000.0,296500.0
4659,SIOUX,1979,415000.0,10500.0,13000.0,275000.0
4660,SIOUX,1980,415000.0,11300.0,12700.0,280000.0
4661,SIOUX,1981,455000.0,11700.0,12700.0,281400.0
4662,SIOUX,1982,410000.0,11200.0,12700.0,246000.0
4663,SIOUX,1983,445000.0,10300.0,12400.0,226000.0
4664,SIOUX,1984,456000.0,9900.0,11000.0,209000.0
4665,SIOUX,1985,411000.0,8700.0,9100.0,181000.0
4666,SIOUX,1986,397000.0,6900.0,9700.0,156000.0
4667,SIOUX,1987,471000.0,7700.0,9200.0,180000.0
4668,SIOUX,1988,497000.0,10000.0,9400.0,185000.0
4669,SIOUX,1989,435000.0,11100.0,10000.0,186000.0
4670,SIOUX,1990,0.0,11200.0,9600.0,186000.0
4671,SIOUX,1991,0.0,0.0,0.0,0.0
4672,SIOUX,1992,0.0,0.0,0.0,0.0
4673,SIOUX,1993,0.0,0.0,0.0,0.0
4674,SIOUX,1994,0.0,0.0,0.0,0.0
4675,SIOUX,1995,0.0,0.0,0.0,0.0
4676,SIOUX,1996,0.0,0.0,0.0,0.0
4677,SIOUX,1997,758686.0,10677.0,14238.0,177241.0
4678,SIOUX,1998,0.0,0.0,0.0,0.0
4679,SIOUX,1999,0.0,0.0,0.0,0.0
4680,SIOUX,2000,0.0,0.0,0.0,0.0
4681,SIOUX,2001,0.0,10000.0,14600.0,140900.0
4682,SIOUX,2002,869086.0,12000.0,13800.0,157000.0
4683,SIOUX,2003,0.0,10500.0,14900.0,220000.0
4684,SIOUX,2004,0.0,9000.0,19600.0,225000.0
4685,SIOUX,2005,0.0,8000.0,19700.0,220000.0
4686,SIOUX,2006,0.0,8500.0,21700.0,256000.0
4687,SIOUX,2007,1094268.0,11000.0,22000.0,278000.0
4688,SIOUX,2008,1130000.0,15700.0,20500.0,330000.0
4689,SIOUX,2009,0.0,15000.0,20500.0,325000.0
4690,SIOUX,2010,0.0,14600.0,20500.0,325000.0
4691,SIOUX,2011,0.0,14000.0,20000.0,330000.0
4692,SIOUX,2012,1176751.0,14600.0,22000.0,365000.0
4693,SIOUX,2013,0.0,13700.0,24500.0,395000.0
4694,SIOUX,2014,0.0,12900.0,27000.0,380000.0
4695,SIOUX,2015,0.0,13400.0,29000.0,390000.0
4696,SIOUX,2016,0.0,14100.0,31500.0,410000.0
4697,SIOUX,2017,1259133.0,15000.0,32500.0,410000.0
4698,SIOUX,2018,0.0,15600.0,35500.0,425000.0
4699,SIOUX,2019,0.0,15300.0,35500.0,420000.0
4700,SIOUX,2020,0.0,14900.0,35000.0,405000.0
4701,SIOUX,2021,0.0,14200.0,35500.0,390000.0
4702,SIOUX,2022,0.0,14900.0,36500.0,405000.0
4703,SIOUX,2023,0.0,14200.0,39000.0,385000.0
4704,STORY,1968,129500.0,6000.0,2500.0,54000.0
4705,STORY,1969,124000.0,6600.0,2500.0,54500.0
4706,STORY,1970,135000.0,7100.0,2100.0,55500.0
4707,STORY,1971,117000.0,6800.0,1800.0,52000.0
4708,STORY,1972,105000.0,5500.0,1600.0,49000.0
4709,STORY,1973,111000.0,6100.0,1700.0,50400.0
4710,STORY,1974,91000.0,6200.0,1600.0,44500.0
4711,STORY,1975,93300.0,6700.0,1300.0,43000.0
4712,STORY,1976,102200.0,6800.0,1100.0,36300.0
4713,STORY,1977,102000.0,0.0,0.0,0.0
4714,STORY,1978,110000.0,6500.0,900.0,36300.0
4715,STORY,1979,115000.0,6100.0,900.0,32500.0
4716,STORY,1980,110000.0,6700.0,1200.0,29500.0
4717,STORY,1981,0.0,7300.0,1200.0,31500.0
4718,STORY,1982,110000.0,7000.0,1300.0,28200.0
4719,STORY,1983,110000.0,6000.0,1300.0,26500.0
4720,STORY,1984,112000.0,5700.0,1100.0,23000.0
4721,STORY,1985,111000.0,5500.0,1100.0,21000.0
4722,STORY,1986,111000.0,5300.0,1200.0,21000.0
4723,STORY,1987,115000.0,4100.0,900.0,19500.0
4724,STORY,1988,113000.0,4000.0,800.0,21000.0
4725,STORY,1989,110000.0,4000.0,1000.0,19000.0
4726,STORY,1990,0.0,4000.0,800.0,19000.0
4727,STORY,1991,0.0,0.0,0.0,0.0
4728,STORY,1992,0.0,0.0,0.0,0.0
4729,STORY,1993,0.0,0.0,0.0,0.0
4730,STORY,1994,0.0,0.0,0.0,0.0
4731,STORY,1995,0.0,0.0,0.0,0.0
4732,STORY,1996,0.0,0.0,0.0,0.0
4733,STORY,1997,100400.0,3545.0,1342.0,17898.0
4734,STORY,1998,0.0,0.0,0.0,0.0
4735,STORY,1999,0.0,0.0,0.0,0.0
4736,STORY,2000,0.0,0.0,0.0,0.0
4737,STORY,2001,0.0,3400.0,0.0,15500.0
4738,STORY,2002,78623.0,3500.0,800.0,15000.0
4739,STORY,2003,0.0,5000.0,0.0,16000.0
4740,STORY,2004,0.0,3500.0,0.0,13500.0
4741,STORY,2005,0.0,3000.0,0.0,14500.0
4742,STORY,2006,0.0,3500.0,0.0,17000.0
4743,STORY,2007,66515.0,3500.0,900.0,16000.0
4744,STORY,2008,69000.0,4100.0,500.0,15000.0
4745,STORY,2009,0.0,3900.0,500.0,14800.0
4746,STORY,2010,0.0,3800.0,500.0,14600.0
4747,STORY,2011,0.0,3700.0,500.0,14600.0
4748,STORY,2012,77182.0,3800.0,400.0,20000.0
4749,STORY,2013,0.0,0.0,0.0,25500.0
4750,STORY,2014,0.0,0.0,0.0,24500.0
4751,STORY,2015,0.0,0.0,0.0,22500.0
4752,STORY,2016,0.0,0.0,0.0,20500.0
4753,STORY,2017,62420.0,,,18600.0
4754,STORY,2018,0.0,0.0,0.0,16800.0
4755,STORY,2019,0.0,0.0,0.0,16600.0
4756,STORY,2020,0.0,0.0,0.0,16200.0
